,word,vector
551,sorbet,"[-0.06389226 -0.04318799  0.03036481 -0.13292351 -0.13257346 -0.05146775
 -0.16198777  0.0880679   0.03879043  0.00132875  0.02558073  0.0840131
  0.074795    0.14710558  0.09038945  0.04820057 -0.15650601  0.08206106
 -0.12332132 -0.06788142  0.11789061  0.05514332 -0.11717105  0.0459398
 -0.00882551 -0.23654697 -0.08216559  0.05104234  0.15705783 -0.1038155
  0.06440762  0.05869492  0.04286467  0.09471894 -0.11812398  0.11258388
 -0.02082606 -0.10213329 -0.03986004 -0.06842109  0.13334892  0.06828253
 -0.00682995  0.01843694  0.04807173 -0.0243531   0.07148164 -0.10168357
 -0.1126009  -0.09126701 -0.31111103 -0.12848219  0.14619398  0.02696636
  0.09597573 -0.09743916  0.06091922  0.17162156  0.0316921  -0.02186237
 -0.00612231 -0.18303237  0.09413795  0.03485717  0.17185007 -0.01488899
  0.01488072  0.09078812 -0.11059294 -0.11140245  0.09656888  0.13534715
  0.04873538  0.11405216  0.00573433  0.10171517  0.22518235  0.0432439
  0.07035854  0.04167351  0.05648034 -0.07993156 -0.00975413  0.04740566
  0.04823218  0.09032381  0.09519784 -0.07516207 -0.14826514  0.04431351
 -0.09150525 -0.22076291  0.08232847  0.02850757 -0.04768765 -0.08367277
 -0.01177472  0.12057679 -0.02959663  0.08240139]"
100,sour,"[ 0.02491563  0.14337853  0.00807362 -0.0264805  -0.01801667  0.02435301
 -0.03099354  0.0382926  -0.032345   -0.04203364 -0.04743655  0.02729496
 -0.33381657 -0.01891788  0.03421076  0.04498401  0.06577937 -0.18479354
  0.08267995 -0.18480086 -0.00748501  0.05397788 -0.11036072  0.02680701
 -0.14602874 -0.13089253 -0.04453011 -0.07399355 -0.07334198 -0.00757762
  0.02779608  0.16052802  0.12363373 -0.11767076 -0.08824026 -0.06272284
  0.22926874 -0.07015368  0.03890756  0.15424658 -0.02788833 -0.04340633
 -0.19253918  0.10963594  0.00217998 -0.03036064  0.05311766 -0.07660716
  0.02929104  0.09454732 -0.23121613  0.03695651  0.05516755  0.11830403
  0.1155074  -0.11865544  0.03027681  0.10960666  0.01826997  0.15620129
 -0.0231282  -0.09520621  0.10450757 -0.08023472  0.08556809  0.00875448
 -0.00221062 -0.03424005 -0.03063042 -0.11487779 -0.08339375  0.01540489
  0.21309661 -0.01290879 -0.04218006  0.03750193  0.10889652 -0.10527994
  0.16924369 -0.11508644 -0.05256493  0.01678015  0.04425923 -0.00460895
  0.14058556  0.17794839 -0.04797465  0.04369185 -0.14972951 -0.11829305
  0.12163144  0.00575359  0.10810951  0.08513981 -0.17009659 -0.09280126
 -0.08732513 -0.034881    0.00410526  0.03510832]"
438,soy,"[ 6.87694126e-02  5.80147669e-03 -7.53926275e-03  4.07637695e-03
  7.01481520e-02  2.19183653e-01  3.00043365e-03  8.38326188e-02
  1.76634224e-01 -5.20498043e-02  1.85933534e-02  1.48312620e-02
  1.13537750e-01  2.06210098e-01  1.84293887e-01 -8.67959510e-02
 -3.25320253e-02 -8.45794360e-02 -4.58047852e-02  6.57534203e-02
 -1.87788609e-02  3.78363420e-03  5.42639257e-02  1.66480383e-02
  1.17180877e-01 -6.60430513e-02  5.53578213e-02 -5.32202966e-02
  7.63548727e-02  6.89728724e-02 -4.22741593e-02  6.80178082e-02
 -4.18504842e-03 -1.50916906e-01 -8.21235565e-02  1.00178819e-01
 -1.13561686e-01  2.43242176e-02  6.61028924e-02 -5.40772214e-03
  2.88218760e-02  1.63967057e-02 -1.04791372e-02  5.51447869e-02
  1.28560264e-01 -8.69994108e-02 -7.57660361e-02 -9.60521751e-02
  1.35231352e-01  3.75921902e-02 -3.89254503e-02 -6.26704059e-02
 -1.77273327e-01  2.30721020e-01 -1.33859793e-01 -2.73426036e-02
  1.20524799e-01 -4.56563793e-02 -4.13717552e-02  1.19485957e-01
  8.22264832e-02 -1.05576487e-01  1.55031581e-04  1.17769714e-01
  4.53595673e-02 -6.81662142e-02  1.47484419e-01 -5.73636956e-02
 -3.92007195e-02  4.51034473e-02 -7.87413365e-02  8.01583742e-02
 -1.34044104e-01 -1.15694424e-01 -8.84930451e-02 -1.42936494e-01
  2.57556171e-02 -2.56072111e-01  8.08070519e-02 -2.18388963e-03
 -5.27607168e-03  1.00961540e-01  2.09132739e-01  1.42893408e-01
  1.85253739e-01  1.02945872e-01  5.44410554e-03  9.28686276e-02
 -6.72733847e-02 -5.37014192e-02 -8.52305073e-02 -1.14499995e-01
  5.94365919e-02 -1.14971543e-02 -1.75461338e-01  8.38780981e-02
 -2.59710451e-01 -2.64832851e-02  5.02809009e-04 -7.24556255e-02]"
553,soy_sauce,"[-8.59942427e-03  1.70913526e-01 -1.37366776e-01  7.13031315e-03
 -1.67966784e-01  1.15549361e-01  4.18332085e-02  4.50129833e-02
  5.51586953e-02  4.57797376e-02  9.80869090e-02  1.15762348e-01
 -9.34362690e-02 -8.37741634e-03 -2.74077050e-02 -9.49898233e-02
  1.53393442e-02 -7.76927500e-02  3.10610633e-02  2.58641736e-02
  1.62083324e-02  5.03451827e-02 -6.57579449e-02  6.98422893e-02
 -9.48946054e-03 -2.16039267e-02 -7.95520037e-02  8.70566734e-02
 -2.83022515e-02  9.04168610e-02  4.40157017e-02 -3.43861707e-02
 -1.13256615e-02 -4.98114616e-02 -1.47329569e-01  4.80950346e-02
 -5.36577614e-02 -1.04777215e-02  1.70540172e-01  2.13047422e-01
  5.68099732e-02 -1.23008927e-01 -8.91665003e-02 -1.18100197e-01
  2.43153802e-01 -8.02335630e-02 -5.76143134e-02 -9.35465212e-02
 -7.00703110e-03  6.11899941e-02  1.83534902e-01 -6.03004589e-02
 -1.44122231e-01  1.55017157e-01 -1.39411454e-01 -1.27338833e-01
  1.35900922e-01  1.19869244e-01 -1.74606976e-02  4.65139173e-02
 -4.25598710e-02 -1.65641464e-01  6.06988704e-02  2.63051825e-04
 -3.41305860e-02 -8.86227563e-02  1.24647676e-02  9.94926251e-02
  8.98956686e-03 -3.12740506e-02  3.15346468e-02 -5.05907445e-02
  1.65651487e-01 -1.59394672e-01 -1.22415068e-01 -3.27749845e-02
  1.46319759e-01  1.40975031e-01  1.27900117e-01  6.51290060e-02
  2.15202353e-02 -7.72342009e-02 -1.58282127e-02 -7.51243739e-02
  1.10209644e-02 -1.93046663e-01  8.85951933e-02  6.13027520e-02
 -1.34094289e-01 -4.67895479e-02  1.24264299e-01 -1.28646826e-03
  3.20182532e-02 -2.93621765e-01 -1.14018358e-01  1.44553217e-01
 -1.50439184e-01  2.92794873e-02 -4.35546469e-02 -5.94961187e-02]"
103,sparkling,"[ 1.28062917e-01  1.05131607e-01 -9.52282124e-02  1.12646198e-01
 -3.55716869e-02 -6.09039113e-02 -6.84972206e-02 -1.11383674e-01
 -3.67554923e-02  8.76470137e-02  5.63957623e-02  2.15985446e-02
  1.28656334e-01 -3.81603151e-02 -5.21873493e-02  1.15377125e-01
 -6.18697269e-02 -1.81252414e-01  6.73588297e-02  1.23793951e-01
  7.61541102e-02  8.14343061e-02 -1.21774519e-01  1.62499241e-02
 -4.74733212e-02 -6.94357875e-02  1.34887207e-01  1.78318635e-01
 -1.91285997e-01  8.52037120e-02 -1.04453417e-01  5.29048989e-02
 -1.86332786e-02  3.42334721e-02 -8.17340420e-02 -2.99950855e-02
 -1.04081018e-01  2.32243847e-02 -2.31641348e-03  5.31531650e-03
  1.12846022e-01 -1.56792148e-02 -4.35888651e-02  1.37100408e-01
 -7.29478444e-02  1.08047220e-01  7.92453258e-02  1.63704240e-01
 -1.04008355e-01 -4.77336978e-02 -4.80758206e-02 -5.29200370e-02
 -2.07541371e-02  8.21760767e-02  5.15485183e-02 -7.26753572e-02
 -2.50579206e-01  9.02992222e-02  1.49095899e-01  3.93774244e-03
  6.14912725e-02 -1.59032598e-01  1.37942091e-01  1.10548047e-01
  1.20393917e-01 -6.76434274e-02 -2.74430917e-01 -5.16787066e-02
 -8.17582631e-02 -5.94930332e-02  5.07734436e-02  2.80840421e-01
  1.49226088e-01 -3.90716333e-02  8.25817799e-02  6.24389224e-02
  1.67525115e-01  7.47099281e-02  8.24546192e-02  1.18098969e-01
 -2.90837673e-02 -8.19096448e-02  1.99690712e-03 -8.19641423e-02
 -4.36342796e-02 -4.15724600e-02  1.38090445e-01 -3.20111878e-05
  1.61917935e-02 -1.12400960e-01  1.16179449e-01  3.27529584e-02
  1.31438730e-01 -3.84297746e-02 -3.14995174e-02  3.66343869e-02
 -1.25014088e-01 -4.73340500e-02  7.35715373e-02  7.58695125e-02]"
446,spearmint,"[ 0.03561618 -0.19478118  0.00142339 -0.0683638  -0.12316884 -0.02122387
 -0.18048387 -0.09596032  0.02027848  0.19082888 -0.12282365  0.20389796
  0.08834472 -0.06587254 -0.06928699  0.01941443 -0.07359518 -0.17179523
 -0.06904883 -0.06786341  0.11700893  0.01911125 -0.09970925 -0.02950979
  0.11588772  0.04974224 -0.0224398  -0.17142863 -0.03891021  0.08463058
  0.20843093 -0.01423202 -0.02176547  0.05151101  0.06269625 -0.0612593
  0.10556679 -0.08276815  0.10765934  0.04528152 -0.04756138  0.03047311
  0.09105808  0.09545993  0.0766457   0.05801076 -0.02002668 -0.29466972
  0.00596993 -0.002784   -0.10060836 -0.09510671 -0.03831349  0.10290427
  0.02132743 -0.00791878 -0.00731644  0.04837486  0.05386847  0.1130593
  0.1879737  -0.04921509 -0.01753783 -0.10827212 -0.01115233 -0.07130461
  0.01328877  0.01333453  0.04108839 -0.20483185 -0.0458274  -0.00200601
  0.13432198 -0.07880783 -0.09693167  0.07812815 -0.01615278 -0.08192525
  0.00649868 -0.19719216  0.07478328 -0.12651103 -0.04329333  0.10497274
  0.1878961   0.09210703  0.19315424  0.03613263  0.03709328 -0.06579494
  0.06682516 -0.16255001  0.14761315 -0.12310194 -0.01173407 -0.07828335
 -0.04841767  0.13428719 -0.06652814  0.05465519]"
3,spice,"[-0.12827627  0.111536    0.07726564 -0.05343621  0.01827608  0.13524264
 -0.09756006  0.14257306  0.05298947  0.03261731 -0.13320641  0.04328715
 -0.06061731  0.11431267 -0.05640293  0.05768452  0.04589352 -0.06324034
 -0.09898542 -0.01401604  0.1129737  -0.03910979 -0.06945393 -0.0052444
 -0.08795276 -0.14633083  0.08557716 -0.01126158 -0.07527878  0.01865371
  0.15279123 -0.138044    0.01532232  0.04466993 -0.26620303  0.00585255
  0.09387633  0.04586699 -0.03723955  0.06223457  0.06711535 -0.0417211
 -0.14216582  0.03607149  0.17159859 -0.03370329  0.13144785 -0.01721724
  0.05601913  0.11177047 -0.07021905 -0.12690027 -0.17209839 -0.01761708
 -0.08809468 -0.00386717 -0.03412103  0.02537142 -0.02500243  0.22348541
  0.01459853  0.10036142  0.11979198  0.10458813 -0.08880427 -0.11335009
  0.07757416  0.12351272 -0.07334127  0.05476839 -0.12200715 -0.06185817
  0.12989908 -0.00062599 -0.15377232 -0.01279122  0.15559259  0.06455463
  0.00069633 -0.08945833  0.14307904  0.04280092 -0.00537244 -0.12584513
  0.1811812   0.10497687  0.14246817  0.17989159 -0.03400009 -0.03010534
  0.07289083 -0.01035762  0.15483363 -0.17549827 -0.20439422 -0.0493366
 -0.0918833   0.05876557 -0.12701751 -0.06274671]"
552,spiky,"[-0.12200325  0.14783174 -0.1168747  -0.07017205 -0.03891697  0.01493953
 -0.15755009 -0.06355559  0.02017309 -0.03443263 -0.03262377 -0.21016766
 -0.1232596   0.0473377  -0.03190159  0.07605487  0.03181677 -0.11488242
 -0.08077305 -0.06202871 -0.13186375 -0.0128207  -0.01230831 -0.02639705
 -0.04846796  0.00738975 -0.04616847 -0.23671144  0.01269346 -0.00295517
  0.05545582  0.07199925 -0.13953251  0.10776159  0.09236217  0.00331946
  0.05498583  0.00098715 -0.18375227 -0.12400928  0.09258226  0.14445015
 -0.08339808 -0.08702269  0.14793491 -0.07082315  0.01078785  0.20550679
 -0.11658124 -0.18846357 -0.23288279 -0.0859979   0.08300375  0.15272416
  0.11091851 -0.17578317 -0.09766725 -0.15525519  0.03542762  0.12319999
 -0.07508968 -0.05027224  0.10467116 -0.20734546  0.01734218 -0.01434437
  0.08942534  0.0443     -0.00874101 -0.17999927 -0.07871429  0.10857317
 -0.06639842  0.03426068 -0.0760755  -0.00549102  0.06122401 -0.02637183
 -0.04159014 -0.06297785  0.08888199  0.05578137 -0.11225968  0.13612111
  0.10250236  0.15149073 -0.09813953  0.09917579 -0.05827572 -0.07275123
 -0.00647523 -0.05446083  0.02645437 -0.01991356 -0.15354262 -0.05907355
 -0.05631784 -0.01566285 -0.07712322 -0.05409401]"
380,spring_flower,"[-0.04525131  0.05322356  0.18703843  0.12209706 -0.03938013 -0.01275362
 -0.03824124  0.12683426 -0.11459853  0.01091053  0.0068228   0.16521049
  0.14508598 -0.17198248  0.05479935 -0.00048631  0.00719883 -0.08646741
 -0.02696032  0.05718513  0.12094098  0.00616818 -0.00602925  0.02963082
 -0.00532211 -0.13361115  0.15788379  0.11640505 -0.12121343  0.0587462
 -0.0816664  -0.20044496 -0.02369484 -0.00795899 -0.23774121 -0.11213666
  0.0194321  -0.00236924 -0.03605673  0.00084894  0.12162579  0.12394776
  0.05151031 -0.06051345  0.0153878  -0.03522219 -0.24120452  0.07500732
 -0.13928843 -0.2270101   0.05004006 -0.11734513 -0.07040511  0.01919573
 -0.18558537 -0.02516116 -0.06792606  0.14317637  0.07493614  0.06551328
  0.08607224  0.00702333  0.0981386   0.00890986  0.02149216  0.15300913
 -0.02498444  0.00792045  0.00657636  0.03177606 -0.02631969  0.0544189
  0.16877198  0.07443051  0.1211938  -0.11922528 -0.0252618   0.01596216
  0.089889    0.06290168  0.19418842 -0.13775436  0.06394239  0.07310998
  0.0218839   0.02330506  0.06064844  0.17193339 -0.18523928  0.03357276
  0.01021664  0.04937243  0.17671232 -0.07574612 -0.01340677 -0.10618448
 -0.13678238  0.10079683 -0.08958464 -0.03911259]"
317,spritzy,"[ 0.26186128  0.13327545 -0.01796978 -0.04885504  0.05284854  0.0933551
 -0.22515038  0.01712369 -0.1486144  -0.07444031 -0.07789891 -0.04327391
 -0.14973307  0.00673741  0.04626354  0.03980067 -0.13509756 -0.0140327
  0.10432928  0.02515539  0.02617636 -0.07526588  0.08126712 -0.1169424
 -0.04939484 -0.12383271  0.0736294   0.29185528 -0.04496413  0.02056128
  0.00498662  0.0882185   0.12122411  0.01781883  0.12124609  0.05818542
  0.12555224 -0.10290042 -0.12444334 -0.11823204  0.07984314  0.13403507
  0.01482651  0.11666639 -0.01947241 -0.07618182  0.04010842  0.07554921
  0.04467347 -0.10827394 -0.08010938 -0.00091521 -0.04991754  0.06651438
 -0.02264376  0.06423796 -0.11178138  0.15570011  0.05192528  0.01885641
 -0.0472381   0.03181122  0.19072079  0.06103827 -0.10177442 -0.02914889
 -0.16840848 -0.06097965 -0.0622351  -0.08581507  0.03324742  0.08320159
 -0.02813036 -0.11428983 -0.02133311 -0.03223866  0.02766629 -0.07161189
  0.06323409  0.11653694  0.02004835  0.01298559 -0.07285024  0.19799946
  0.23224098  0.065022    0.03607828 -0.10958068 -0.21084217  0.05814879
  0.01034402  0.01133959  0.22219251  0.09782244  0.02083728 -0.03789063
 -0.15082487 -0.06878591 -0.01593028  0.03908745]"
208,stalky,"[-0.08012687  0.03867117  0.06619154  0.00671079  0.00744512  0.03867879
 -0.30134831 -0.03611509 -0.08585584  0.00250498 -0.29119507  0.04679377
 -0.26951789  0.08476944  0.08241643  0.10141823  0.00779312 -0.21278409
  0.01963155  0.05601545 -0.00972224  0.1369292   0.02452212 -0.01965567
 -0.0095707   0.00763296 -0.06064533 -0.10130654 -0.06083317  0.01269283
  0.06315826  0.01116806  0.08746005 -0.05870352  0.06818158 -0.04101149
 -0.11274925 -0.09661066 -0.06712564  0.01197981  0.25014042 -0.00960878
  0.07677122  0.01302154  0.16292912 -0.10120755  0.06223431  0.07250178
  0.08139095  0.0095938   0.01594161 -0.01010933 -0.01992117 -0.06935428
 -0.04537993 -0.12418688  0.11679024 -0.09641775 -0.05042355  0.03162736
 -0.00317365  0.02027755  0.10519523  0.07739565 -0.20779631 -0.17825798
  0.00841755  0.00539594 -0.07931207 -0.16085786 -0.11878281  0.13746225
  0.0494133  -0.04160546 -0.10553537 -0.04382648 -0.09817173 -0.14705706
 -0.05229936 -0.15148388  0.02299126  0.05913504  0.12219684 -0.05201761
 -0.04593328 -0.02856615 -0.00944125  0.03741471  0.01739352  0.1697191
  0.01081041 -0.02571309  0.23273776  0.05511181 -0.15592846  0.12254967
 -0.05098198  0.03131515  0.08774434 -0.0360694 ]"
414,star_anise,"[-0.06514249 -0.0099416  -0.063808    0.0258271  -0.0299439   0.12879784
  0.10452726  0.14861396 -0.12345757  0.04503727  0.09100428  0.11430811
  0.05215146 -0.07783054 -0.08221562 -0.06009595 -0.15495336 -0.17416815
 -0.0336837  -0.00901532  0.07283025  0.01187903  0.05424455  0.08806933
  0.08927662 -0.03326971 -0.06143969 -0.03863773 -0.01813263  0.06746223
 -0.02796413 -0.0555906   0.00361283 -0.10250818 -0.00053805  0.12544427
  0.20446128  0.07938012 -0.10063018  0.08149402  0.01487319 -0.04767387
 -0.01640011  0.07978949  0.07833242  0.02650707  0.1296027  -0.14693486
  0.04647121  0.02393985  0.1503     -0.06455272 -0.03565884 -0.12411904
 -0.04010405 -0.02273604  0.00831592  0.02405318  0.0052799   0.0570176
  0.01324868 -0.10930089  0.03573979 -0.01048973 -0.04548133 -0.14254747
 -0.04569873  0.13284063  0.09276895 -0.22107648 -0.08141539  0.05309277
  0.034477    0.01448233 -0.03712053 -0.10756166  0.01596414 -0.05231335
  0.06220754 -0.02366925  0.18063013  0.05927953  0.02614627  0.20876079
  0.05917314  0.27806864  0.05803061  0.32166503  0.06952525 -0.1249262
  0.02660652 -0.03287653  0.21173968  0.00310448 -0.20205596 -0.04164207
 -0.16214619  0.08563163  0.04224571 -0.18086604]"
220,steak,"[-0.04609017  0.09820498 -0.1172931  -0.05438555 -0.21704182 -0.00487244
 -0.02708507  0.00858281  0.27868162 -0.09727155 -0.1041623   0.04984183
 -0.04394508  0.08632623 -0.0400027  -0.13534009  0.05209013 -0.0339287
  0.05207218  0.14873565  0.08394554 -0.0687482  -0.02826307 -0.06889853
  0.15154491  0.04792112 -0.02191532 -0.00145623 -0.09195596 -0.06667716
 -0.03455697  0.10447195  0.04828911  0.04136021 -0.21111591  0.1349564
  0.04781791 -0.12012928  0.00924002  0.09053787  0.0070642   0.03916127
 -0.05134518  0.09883773  0.01653152 -0.08208542 -0.06422243 -0.07053427
  0.0351987  -0.03921961  0.02616511 -0.02828102 -0.22684953  0.16438401
 -0.14464743 -0.04320014 -0.1127606  -0.10300001 -0.02363409 -0.11177332
  0.16830395  0.11372319  0.16806162  0.11402162 -0.05888439 -0.01795858
 -0.04208272 -0.06410799  0.13192501 -0.05843787  0.0820024   0.04010592
 -0.11985778  0.0557251  -0.05063165 -0.12527883  0.06691725 -0.06192476
 -0.06422916 -0.06158594 -0.09299933  0.17489627  0.06563378  0.14775735
  0.08276754  0.01206184  0.13360113 -0.02533265  0.16835107 -0.07090675
  0.1269572  -0.06061662  0.13583148 -0.0541477  -0.16249921  0.02949044
 -0.03287411  0.05055985 -0.01365764 -0.25182317]"
123,steel,"[ 0.15483441  0.02287812  0.12272134 -0.04621976  0.07829681  0.1200495
  0.03869359  0.13741344 -0.06361072 -0.04943798  0.03669122  0.08915227
 -0.13150237 -0.05681404 -0.03866357  0.10975243 -0.06470046  0.05433434
 -0.0798819   0.04708736 -0.06374881  0.14761745 -0.23389674 -0.07817973
 -0.10505119 -0.05738143  0.10045804 -0.00954536 -0.30627048 -0.0592247
  0.06901443 -0.00111073  0.13378094 -0.10473598  0.08217247  0.01242194
  0.16910922 -0.00351662 -0.11919692  0.15405988  0.15463927  0.11398834
 -0.05861228  0.07011318  0.06182449 -0.17409865 -0.00454843  0.09518942
 -0.03669722 -0.14315038 -0.12581046  0.06498566 -0.08844378  0.00335751
  0.0736256  -0.21479461 -0.02682584  0.02626505  0.02853671  0.11063203
  0.06249395 -0.05775969  0.13330961  0.11153565  0.13047867  0.03272249
  0.00942348  0.00308912 -0.06695501 -0.15011216 -0.05379697 -0.10960833
  0.06537593  0.09813744 -0.05657988  0.04216698 -0.00402577  0.07779847
 -0.15159818 -0.03540633  0.01738195 -0.08540269 -0.04519606  0.0810437
 -0.00102448  0.00754298  0.11146961 -0.06558007  0.03956119  0.23695284
 -0.00542743  0.06578421  0.04986127 -0.03368315  0.16322517 -0.08958457
  0.02056713 -0.16242362 -0.15258886  0.04246118]"
209,stemmy,"[ 0.10516007  0.10013101  0.05714964  0.0513728   0.05030379  0.05785792
 -0.10930707 -0.06695763  0.12942069 -0.10342228 -0.12390189  0.03301277
 -0.26733023 -0.02371453 -0.00613019  0.12445745  0.08317964 -0.21962522
 -0.13309112 -0.21585211  0.01480888  0.07004352  0.07194719 -0.06968806
 -0.07022783 -0.07066491 -0.01403872  0.111008   -0.07569924  0.00849069
 -0.00173576  0.02034216 -0.01060685  0.14676174  0.14240146 -0.2617219
 -0.00415174 -0.05483785  0.02365503  0.0910076  -0.02448232  0.04836852
  0.15420001  0.13535024  0.06875334 -0.15283874 -0.01531442  0.09279542
 -0.0777135   0.1204263  -0.09452531 -0.05749983 -0.01679101 -0.08149451
  0.00501695 -0.05813175  0.07963034 -0.23111571  0.03045611 -0.00717445
  0.07162596 -0.03301014  0.10584466 -0.01644319 -0.00472442 -0.18727071
 -0.08541771 -0.00194177  0.01969365  0.05954042  0.09176065 -0.06844791
 -0.09359323 -0.04045894  0.02733335 -0.17615411  0.04175175 -0.15069547
  0.15827066 -0.0368912  -0.02320241  0.01941929 -0.02030004  0.10078663
  0.08651304  0.06251309  0.09845904 -0.06253679 -0.00086129  0.04544324
 -0.11776696 -0.12466809  0.11497859 -0.15502941 -0.1642871   0.09055209
 -0.17159373  0.01038804 -0.08738194 -0.01070084]"
581,stewed_prune,"[ 0.15203251  0.08972944  0.08938667  0.10019122 -0.15710793  0.22160472
 -0.15014483  0.17391093 -0.01166735 -0.00586746 -0.07837156  0.15869201
 -0.02201822 -0.15985008 -0.1577445  -0.00874794 -0.02602102 -0.18382184
  0.05812864 -0.1890613  -0.0747578  -0.10164065 -0.14342412  0.00727453
 -0.09054229  0.09066716  0.0374548   0.0024907  -0.0460387  -0.10994054
  0.00389899 -0.06237652 -0.1072547   0.07706659 -0.09720669 -0.12248587
  0.04916279 -0.09071857  0.11652659 -0.00681008  0.11974617 -0.10022795
 -0.14958661  0.12547774  0.18776857 -0.17562722  0.12753925 -0.12080875
 -0.15264949  0.02757083  0.1679541   0.04734857 -0.12673619 -0.00527227
 -0.06102993 -0.15216227 -0.06096382  0.11830654 -0.00764104  0.09222431
  0.11047673 -0.00747774 -0.14415618  0.05731579  0.02591819 -0.09460655
  0.05957071 -0.02991879 -0.04016267 -0.15338889  0.04419999  0.04642799
  0.0846785  -0.13521727  0.11060159  0.00223803  0.03421564 -0.06897236
 -0.07792841 -0.06662685  0.09523088  0.06378921  0.00171964 -0.05047266
  0.01585525 -0.05799398  0.02876072  0.110298    0.11276348 -0.20951478
 -0.01868774  0.02778873  0.04607543  0.01130401  0.0055078   0.00028812
 -0.09558589  0.10360912  0.01353348 -0.01130206]"
